SV,peak_index,frequency_Hz,amplitude,prominence,width_Hz,left_freq_Hz,right_freq_Hz
1,36,2.880859375,-38.86276291179903,25.319325781948457,0.27299774112666597,2.7252187461756456,2.9982164873023116
1,74,3.80859375,-39.053396303105565,20.428075161283694,0.25789891079015037,3.689673977950627,3.9475728887407775
1,103,4.5166015625,-48.934616678447924,9.83808349327235,0.1538278209345787,4.435374350831257,4.589202171765836
1,133,5.2490234375,-49.87820747827382,9.203803995297683,0.35048095552046465,4.9682563414450875,5.318737296965552
1,185,6.5185546875,-49.09598216061284,5.317041982087552,0.28223139913631634,6.319424362422739,6.601655761559055
1,202,6.93359375,-49.10826446716949,4.0731056923157,0.1306937986504293,6.861018404048499,6.9917122026989285
1,215,7.2509765625,-48.422132469006925,10.244165980413726,0.2424894909537194,7.145815436359737,7.388304927313456
1,257,8.2763671875,-47.77811937822618,12.915079898750221,0.41991833860924643,8.051190696094555,8.471109034703801
1,311,9.5947265625,-47.28798391080497,4.704761885349264,0.2745587592157044,9.480785847272331,9.755344606488036
